,MČ,Ulice,LAT,LNG,Typ
4375,BRNO-STARÝ LÍSKOVEC,Klobásova 5,49.164357102646,16.564585623341998,PLA
4376,BRNO-STARÝ LÍSKOVEC,Klobásova 5,49.164357102646,16.564585623341998,PAP
4377,BRNO-STARÝ LÍSKOVEC,Klobásova 5,49.164357102646,16.564585623341998,PAP
4378,BRNO-STARÝ LÍSKOVEC,Klobásova 5,49.164357102646,16.564585623341998,PAP
4379,BRNO-STARÝ LÍSKOVEC,Klobásova 79,49.16544101464,16.558583753348,SBI
4380,BRNO-STARÝ LÍSKOVEC,Klobásova 79,49.16544101464,16.558583753348,SBA
4381,BRNO-STARÝ LÍSKOVEC,Klobásova x Točná,49.164741061311,16.561998095368,PLA
4382,BRNO-STARÝ LÍSKOVEC,Klobásova x Točná,49.164741061311,16.561998095368,SBA
4383,BRNO-STARÝ LÍSKOVEC,Klobásova x Točná,49.164741061311,16.561998095368,SBI
4384,BRNO-STARÝ LÍSKOVEC,Klobásova x Točná,49.164741061311,16.561998095368,PAP
4385,BRNO-STARÝ LÍSKOVEC,Krymská 15,49.167144047667,16.552309046038,SBI
4386,BRNO-STARÝ LÍSKOVEC,Krymská 15,49.167144047667,16.552309046038,SBA
4387,STARÝ LÍSKOVEC,Krymská 2,49.167808288152,16.551734434407,SBI
4388,STARÝ LÍSKOVEC,Krymská 2,49.167808288152,16.551734434407,SBA
4389,STARÝ LÍSKOVEC,Krymská 3,49.168121277784,16.552229507481,SBA
4390,STARÝ LÍSKOVEC,Krymská 3,49.168121277784,16.552229507481,SBI
4391,BRNO-STARÝ LÍSKOVEC,"Krymská 7,9",49.167805030847,16.552909750142,PAP
4392,BRNO-STARÝ LÍSKOVEC,"Krymská 7,9",49.167805030847,16.552909750142,PLA
4393,BRNO-STARÝ LÍSKOVEC,Kurská 4,49.168685672005,16.55482070839,SBA
4394,BRNO-STARÝ LÍSKOVEC,Kurská 4,49.168685672005,16.55482070839,SBI
4395,BRNO-STARÝ LÍSKOVEC,Kurská 4,49.168685672005,16.55482070839,PLA
4396,BRNO-STARÝ LÍSKOVEC,Kurská 4,49.168685672005,16.55482070839,PAP
4397,BRNO-STARÝ LÍSKOVEC,Kurská 4,49.168685672005,16.55482070839,PAP
4398,BRNO-STARÝ LÍSKOVEC,Kyjevská 17,49.168404214665,16.550388760068,SBA
4399,BRNO-STARÝ LÍSKOVEC,Kyjevská 17,49.168404214665,16.550388760068,SBI
4400,BRNO-STARÝ LÍSKOVEC,Kyjevská 17,49.168404214665,16.550388760068,PLA
4401,BRNO-STARÝ LÍSKOVEC,Kyjevská 17,49.168404214665,16.550388760068,PAP
4402,BRNO-STARÝ LÍSKOVEC,Kyjevská 17,49.168404214665,16.550388760068,PAP
4403,BRNO-STARÝ LÍSKOVEC,Kyjevská 3,49.169443900892,16.554008112686997,PLA
4404,BRNO-STARÝ LÍSKOVEC,Kyjevská 3,49.169443900892,16.554008112686997,PAP
4405,BRNO-STARÝ LÍSKOVEC,Kyjevská 7,49.169042341268,16.552767046243,PLA
4406,BRNO-STARÝ LÍSKOVEC,Labská 1,49.172424898547,16.56484329444,PLA
4407,BRNO-STARÝ LÍSKOVEC,Labská 1,49.172424898547,16.56484329444,PAP
4408,STARÝ LÍSKOVEC,Labská 11,49.172630746169,16.562908766637,SBA
4409,STARÝ LÍSKOVEC,Labská 11,49.172630746169,16.562908766637,SBI
4410,BRNO-STARÝ LÍSKOVEC,Labská 21,49.172056803068,16.561265650554,SBA
4411,BRNO-STARÝ LÍSKOVEC,Labská 21,49.172056803068,16.561265650554,SBI
4412,BRNO-STARÝ LÍSKOVEC,Labská 21,49.172056803068,16.561265650554,PLA
4413,BRNO-STARÝ LÍSKOVEC,Labská 21,49.172056803068,16.561265650554,PLA
4414,BRNO-STARÝ LÍSKOVEC,Labská 21,49.172056803068,16.561265650554,PAP
4415,BRNO-STARÝ LÍSKOVEC,Labská 21,49.172056803068,16.561265650554,PAP
4416,STARÝ LÍSKOVEC,Labská 27,49.171092369503,16.559094127698,PLA
4417,STARÝ LÍSKOVEC,Labská 27,49.171092369503,16.559094127698,PAP
